,Text,Link de la noticia
,,https://diariodelosandes.com/site/familiares-de-pacientes-con-discapacidad-y-enfermedades-cronicas-protestaron-exigiendo-gas-y-gasolina/
,,https://primicia.com.ve/guayana/ciudad/los-mangos-sin-luz/
,,https://elpitazo.net/regiones/la-guajira-es-un-pueblo-sediento-de-agua-y-de-soluciones/
,,https://www.laprensalara.com.ve/nota/8585/2019/11/vecinos-de-el-cercado-protestaron-por-falta-de-agua
,,http://www.ultimasnoticias.com.ve/noticias/general/en-guarenas-quedaron-sin-luz-por-incendio-de-subestacion/
,,https://primicia.com.ve/guayana/regiones/calle-arismendi-lleva-varios-dias-sin-luz/
,,https://primicia.com.ve/guayana/ciudad/los-alacranes-vencidos-por-la-basura/
,,https://primicia.com.ve/guayana/ciudad/doctores-denuncian-mal-estado-del-agua/
,,https://elpitazo.net/centro/sin-agua-sin-aires-acondicionados-y-sin-insumos-trabajan-enfermeros-del-hospital-de-guacara/
,,https://elpitazo.net/centro/incomunicadas-mas-de-1-500-familias-al-norte-de-valencia-por-fallas-de-cantv/
,,https://elpitazo.net/centro/incomunicadas-mas-de-1-500-familias-al-norte-de-valencia-por-fallas-de-cantv/
,,https://primicia.com.ve/guayana/regiones/3-de-mayo-vive-sin-agua/
,,https://elpitazo.net/gran-caracas/protesta-por-falta-de-agua/
,,https://elpitazo.net/regiones/centro-refinador-de-paraguana-sin-agua-para-consumo-e-higiene-de-sus-trabajadores/
,,https://primicia.com.ve/guayana/ciudad/guayaneses-protestan-por-gas/
,,https://primicia.com.ve/guayana/ciudad/guayaneses-protestan-por-gas/
,,https://primicia.com.ve/guayana/ciudad/guayaneses-protestan-por-gas/
,,https://www.laprensalara.com.ve/nota/8707/2019/11/habitantes-de-ana-soto-protestaron-por-falta-de-gas
,,https://www.laprensalara.com.ve/nota/8707/2019/11/habitantes-de-ana-soto-protestaron-por-falta-de-gas
,,https://www.laprensalara.com.ve/nota/8707/2019/11/habitantes-de-ana-soto-protestaron-por-falta-de-gas
,,https://primicia.com.ve/guayana/ciudad/sin-luz-en-la-esperanza/
,,https://elpitazo.net/oriente/agua-potable-y-seguridad-en-el-mar-exigen-pescadores-de-mochima/
,,https://elpitazo.net/pitazo-en-la-calle/hidrocapital-se-llevo-bomba-y-dejo-sin-agua-a-vecinos-de-santo-domingo/
,,https://primicia.com.ve/guayana/ciudad/tranca-por-falta-de-gas-en-el-sector-la-laguna/
,,https://elpitazo.net/infociudadanos/vecinos-de-carrizal-no-reciben-agua-desde-hace-mas-de-una-semana/
,,https://primicia.com.ve/guayana/regiones/en-el-plomo-consumen-agua-no-apta/
,,https://elpitazo.net/oriente/habitantes-de-la-fundacion-mendoza-en-barcelona-reclaman-falta-de-agua/
,,https://elpitazo.net/oriente/habitantes-de-la-fundacion-mendoza-en-barcelona-reclaman-falta-de-agua/
,,https://elpitazo.net/oriente/nueve-anos-sin-agua-por-tuberia-llevan-familias-de-comunidad-en-carupano/
,,https://elpitazo.net/oriente/incendio-en-subestacion-el-furrial-deja-sin-luz-a-maturin/
,,https://evtvmiami.com/el-80-de-nueva-esparta-se-queda-sin-luz-tras-incendio/
,,https://primicia.com.ve/guayana/ciudad/vecinos-reparan-fugas-de-agua/
,,https://www.laprensalara.com.ve/nota/8952/2019/11/varios-estado-del-oriente-de-pais-sin-luz
,,http://www.descifrado.com/2019/11/22/denuncian-fallas-de-internet-y-conexion-con-datos-a-nivel-nacional/
,,http://www.descifrado.com/2019/11/22/denuncian-fallas-de-internet-y-conexion-con-datos-a-nivel-nacional/
,,http://www.descifrado.com/2019/11/22/denuncian-fallas-de-internet-y-conexion-con-datos-a-nivel-nacional/
,,https://elpitazo.net/oriente/habitantes-de-comunidad-en-juangriego-tienen-dos-anos-viviendo-entre-aguas-servidas/
,,https://elpitazo.net/oriente/habitantes-de-comunidad-en-juangriego-tienen-dos-anos-viviendo-entre-aguas-servidas/
,,https://elpitazo.net/tecnologia/netblocks-cantv-interrumpe-internet-en-cinco-estados-de-venezuela-este-23nov/
,,https://elpitazo.net/tecnologia/netblocks-cantv-interrumpe-internet-en-cinco-estados-de-venezuela-este-23nov/
,,https://elpitazo.net/tecnologia/netblocks-cantv-interrumpe-internet-en-cinco-estados-de-venezuela-este-23nov/
,,https://elpitazo.net/tecnologia/netblocks-cantv-interrumpe-internet-en-cinco-estados-de-venezuela-este-23nov/
,,https://elpitazo.net/tecnologia/netblocks-cantv-interrumpe-internet-en-cinco-estados-de-venezuela-este-23nov/
,,https://primicia.com.ve/guayana/regiones/urb-manuel-piar-lleva-anos-sin-agua/
,,https://elpitazo.net/gran-caracas/usuarios-reportan-falta-de-suministro-de-agua-en-caracas-este-24nov/
,,https://elpitazo.net/gran-caracas/usuarios-reportan-falta-de-suministro-de-agua-en-caracas-este-24nov/
,,https://elpitazo.net/gran-caracas/usuarios-reportan-falta-de-suministro-de-agua-en-caracas-este-24nov/
,,https://elpitazo.net/occidente/en-los-taques-superaron-los-100-dias-sin-agua-por-tuberias/
,,https://elpitazo.net/fotogalerias/fotogaleria-curimagua-un-pueblo-olvidado-sin-agua/
,,https://elpitazo.net/centro/comunidad-de-aragua-debe-rogar-para-que-le-den-agua/
,,https://elpitazo.net/oriente/inseguridad-y-fallas-en-servicio-de-cantv-azotan-a-vecinos-de-el-tigre/
,,https://elpitazo.net/oriente/inseguridad-y-fallas-en-servicio-de-cantv-azotan-a-vecinos-de-el-tigre/
,,https://elpitazo.net/los-andes/sin-luz-desde-hace-un-mes-aulas-de-ula-tachira/
,,https://primicia.com.ve/guayana/ciudad/sector-el-guamo-con-escasez-de-agua/
,,https://elpitazo.net/los-andes/desde-hace-un-ano-no-recogen-la-basura-en-barrio-alianza-de-san-cristobal/
,,https://primicia.com.ve/guayana/ciudad/tenemos-5-dias-sin-agua-potable/
,,https://elpitazo.net/gran-caracas/caraquenos-consideran-que-servicio-de-aba-cantv-empeora-cada-dia/
,,https://elpitazo.net/gran-caracas/caraquenos-consideran-que-servicio-de-aba-cantv-empeora-cada-dia/
,,https://primicia.com.ve/guayana/regiones/el-valle-sin-agua-potable/
,,https://elpitazo.net/oriente/comunidad-el-cardon-en-margarita-tiene-nueve-anos-sin-agua/
,,https://elpitazo.net/los-llanos/comunidades-cierran-el-paso-de-barinas-barinitas-por-falta-de-agua/
,,https://elpitazo.net/sin-categoria/cinco-anos-sin-agua-potable-tienen-pobladores-en-santa-ines-de-barinas/
,,https://elpitazo.net/oriente/20-dias-sin-agua-tienen-tres-parroquias-de-maturin/
,,https://elpitazo.net/occidente/en-la-comunidad-las-piedras-en-falcon-viven-entre-aguas-servidas-y-enfermedades/
,,https://elpitazo.net/centro/vecinos-de-san-agustin-en-guacara-denunciaron-fallas-constantes-de-electricidad-y-cantv/
,,https://elpitazo.net/centro/vecinos-de-san-agustin-en-guacara-denunciaron-fallas-constantes-de-electricidad-y-cantv/
,,https://elpitazo.net/centro/vecinos-de-san-agustin-en-guacara-denunciaron-fallas-constantes-de-electricidad-y-cantv/
,,https://elpitazo.net/centro/vecinos-de-san-agustin-en-guacara-denunciaron-fallas-constantes-de-electricidad-y-cantv/
,,https://www.laprensalara.com.ve/nota/9240/2019/11/sectores-en-aragua-sin-luz-por-explosian-en-subestacian-elactrica
,,https://primicia.com.ve/guayana/ciudad/hidrobolivar-siguen-sin-agua-las-parroquias-cachamay-universidad-y-60-de-unare/
,,https://primicia.com.ve/guayana/ciudad/sector-las-americas-padece-por-falta-de-agua/
,,https://elpitazo.net/gran-caracas/rotura-de-tuberia-afecta-vecinos-de-santa-sofia-en-caracas/
,,https://www.elnacional.com/venezuela/barquisimeto-padece-tras-tres-meses-sin-gas-domestico/
,,https://www.elnacional.com/venezuela/servicio-de-internet-en-venezuela-sera-suspendido-este-domingo-por-reparacion-de-cable-submarino/
,,https://www.infobae.com/america/venezuela/2019/12/03/miles-de-venezolanos-estan-sin-luz-por-un-apagon-en-el-estado-de-zulia/
,,https://elpitazo.net/oriente/20-dias-sin-agua-tienen-tres-parroquias-de-maturin/
,,https://elpitazo.net/occidente/falconianos-descontentos-con-aumento-del-pasaje-alimentos-y-gas-domestico/
,,https://twitter.com/ReporteYa/status/1200752762453155842
,,https://primicia.com.ve/guayana/ciudad/lomas-del-caroni-sin-cantv/
,,https://primicia.com.ve/guayana/ciudad/lomas-del-caroni-sin-cantv/
,,https://primicia.com.ve/guayana/ciudad/lomas-del-caroni-sin-cantv/
,,https://primicia.com.ve/guayana/ciudad/lomas-del-caroni-sin-cantv/
,,https://twitter.com/VPITV/status/1201532360380047368
,,https://www.panorama.com.ve/ciudad/Corpoelec-Zulia-Se-aplica-un-esquema-de-administracion-de-carga-para-estabilizar-el-sistema-20191203-0001.html
,,https://twitter.com/CorpoelecZulia_/status/1201692470129692672
,,https://elpitazo.net/gran-caracas/cortes-de-electricidad-afectan-actividad-bancaria-y-comercial-en-los-teques/
,,https://tanetanae.com/pedernales-la-localidad-de-delta-amacuro-que-arriba-a-tres-meses-sin-luz/
,,https://twitter.com/darwingonzalezp/status/1201830693568995328
,,https://elpitazo.net/gran-caracas/denuncian-casos-de-hepatitis-en-la-ud2-de-caricuao-por-falta-de-agua/
,,https://elpitazo.net/gran-caracas/denuncian-casos-de-hepatitis-en-la-ud2-de-caricuao-por-falta-de-agua/
,,https://primicia.com.ve/guayana/ciudad/lomas-del-caroni-sin-cantv/
,,https://primicia.com.ve/guayana/regiones/el-pao-esta-en-crisis/
,,https://primicia.com.ve/guayana/regiones/el-pao-esta-en-crisis/
,,https://primicia.com.ve/guayana/ciudad/tenemos-3-meses-sin-el-servicio/
,,https://elpitazo.net/gran-caracas/varios-sectores-de-caricuao-siguen-sin-agua-por-cambio-de-plan-de-racionamiento/
,,https://efectococuyo.com/la-humanidad/apagon-dejo-sin-luz-a-10-estados-la-madrugada-este-4dic/
,,https://elpitazo.net/gran-caracas/reparacion-de-tuberia-mantiene-sin-agua-a-guarenas-y-guatire/
,,https://elpitazo.net/gran-caracas/reparacion-de-tuberia-mantiene-sin-agua-a-guarenas-y-guatire/
,,https://diariodelosandes.com/site/continuan-las-protestas-en-san-cristobal-exigiendo-gas-domestico/
,,https://efectococuyo.com/la-humanidad/apagon-dejo-sin-luz-a-10-estados-la-madrugada-este-4dic/
,,https://efectococuyo.com/la-humanidad/apagon-dejo-sin-luz-a-10-estados-la-madrugada-este-4dic/
,,https://efectococuyo.com/la-humanidad/apagon-dejo-sin-luz-a-10-estados-la-madrugada-este-4dic/
,,https://efectococuyo.com/la-humanidad/apagon-dejo-sin-luz-a-10-estados-la-madrugada-este-4dic/
,,https://efectococuyo.com/la-humanidad/apagon-dejo-sin-luz-a-10-estados-la-madrugada-este-4dic/
,,https://efectococuyo.com/la-humanidad/apagon-dejo-sin-luz-a-10-estados-la-madrugada-este-4dic/
,,https://efectococuyo.com/la-humanidad/apagon-dejo-sin-luz-a-10-estados-la-madrugada-este-4dic/
,,https://efectococuyo.com/la-humanidad/apagon-dejo-sin-luz-a-10-estados-la-madrugada-este-4dic/
,,https://efectococuyo.com/la-humanidad/apagon-dejo-sin-luz-a-10-estados-la-madrugada-este-4dic/
,,https://efectococuyo.com/la-humanidad/apagon-dejo-sin-luz-a-10-estados-la-madrugada-este-4dic/
,,https://elpitazo.net/gran-caracas/vecinos-de-la-candelaria-protestan-por-tener-mas-de-30-dias-sin-agua/
,,https://primicia.com.ve/guayana/ciudad/calle-monagas-clausurada-por-basura/
,,https://elpitazo.net/gran-caracas/un-mes-sin-agua-tienen-sectores-en-los-teques-por-fallas-de-hidrocapital/
,,https://elpitazo.net/infociudadanos/vecinos-del-municipio-carrizal-tienen-30-dias-sin-agua/
,,https://elpitazo.net/los-llanos/usuarios-rechazan-aumento-en-servicio-de-gas-domestico-en-portuguesa/
,,https://elpitazo.net/gran-caracas/un-mes-sin-agua-tienen-sectores-en-los-teques-por-fallas-de-hidrocapital/
,,https://elpitazo.net/los-andes/continuan-las-protestas-en-san-cristobal-para-exigir-gas-domestico/
,,https://elpitazo.net/guayana/falta-de-gas-domestico-obliga-a-vecinos-de-caroni-a-cocinar-con-lena/
,,https://elpitazo.net/los-llanos/portuguesa-fluctuaciones-electricas-dejaron-sin-agua-a-14-comunidades-del-municipio-paez/
,,https://www.elnacional.com/venezuela/con-lena-la-rudimentaria-tecnica-de-cocinar-en-venezuela-a-falta-de-gas/
,,https://elpitazo.net/centro/fallas-en-telefonia-e-internet-de-cantv-desconectan-a-400-familias-en-valencia/
,,https://elpitazo.net/centro/fallas-en-telefonia-e-internet-de-cantv-desconectan-a-400-familias-en-valencia/
,,https://elpitazo.net/occidente/habitantes-de-urbanizacion-en-cumana-viven-entre-basura-y-moscas/
,,https://elpitazo.net/occidente/habitantes-de-urbanizacion-en-cumana-viven-entre-basura-y-moscas/
,,https://www.elinformador.com.ve/lara/vecinos-de-cabudare-pagan-pero-el-aseo-urbano-brilla-por-su-ausencia/
,,https://primicia.com.ve/guayana/ciudad/no-hay-agua-ni-gas-en-vista-al-sol/
,,https://primicia.com.ve/guayana/ciudad/no-hay-agua-ni-gas-en-vista-al-sol/
,,https://www.eluniversal.com/caracas/57169/denuncian-falta-de-agua-en-sectores-del-oeste-de-caracas
,,https://www.eluniversal.com/caracas/56984/varios-sectores-de-caracas-protestaron-por-falta-de-agua
,,https://www.eluniversal.com/caracas/56984/varios-sectores-de-caracas-protestaron-por-falta-de-agua
,,https://elpitazo.net/los-llanos/usuarios-de-guanare-denuncian-a-cantv-por-cobrar-reparaciones-de-averias-en-dolares/
,,https://elpitazo.net/los-llanos/usuarios-de-guanare-denuncian-a-cantv-por-cobrar-reparaciones-de-averias-en-dolares/
,,https://elpitazo.net/los-llanos/usuarios-de-guanare-denuncian-a-cantv-por-cobrar-reparaciones-de-averias-en-dolares/
,,https://diariodelosandes.com/site/quince-dias-sin-agua-en-rafael-rangel-tampoco-hay-recoleccion-de-desechos-solidos/
,,https://diariodelosandes.com/site/quince-dias-sin-agua-en-rafael-rangel-tampoco-hay-recoleccion-de-desechos-solidos/
,,https://primicia.com.ve/guayana/ciudad/calle-fermin-toro-inhabilitada-por-basura/
,,https://primicia.com.ve/guayana/ciudad/viven-entre-oscuridad-y-basura-en-san-rafael/
,,https://www.elperiodiquito.com/noticias/111549/Ciudadanos-madrugan-en-busqueda-del-agua-potable
,,https://www.eluniversal.com/caracas/57235/seis-estados-del-pais-incluyendo-la-capital-se-quedo-sin-luz
,,https://www.eluniversal.com/caracas/57235/seis-estados-del-pais-incluyendo-la-capital-se-quedo-sin-luz
,,https://www.eluniversal.com/caracas/57235/seis-estados-del-pais-incluyendo-la-capital-se-quedo-sin-luz
,,https://www.eluniversal.com/caracas/57235/seis-estados-del-pais-incluyendo-la-capital-se-quedo-sin-luz
,,https://elpitazo.net/los-llanos/vecinos-de-una-urbanizacion-en-barinas-denuncia-que-reciben-agua-cada-15-dias/
,,https://elpitazo.net/centro/mas-de-ano-y-medio-sin-internet-tienen-habitantes-de-la-tigrera-en-guacara/
,,http://www.ultimasnoticias.com.ve/noticias/pulso/basura-y-aguas-piches-corren-por-la-calle-juan-pipa/
,,https://elpitazo.net/guayana/comunidades-del-delta-del-orinoco-pasaran-las-fiestas-navidenas-sin-luz/
,,https://elpitazo.net/los-llanos/aumento-de-precios-del-gas-domestico-causa-malestar-en-habitantes-de-cojedes/
,,https://elpitazo.net/occidente/falcon-se-queda-sin-internet-cantv-por-corte-de-fibra-optica-en-zulia/
,,https://elpitazo.net/occidente/aseo-urbano-trabaja-dos-veces-al-ano-en-sector-coa-de-san-felipe/
,,https://elpitazo.net/pitazo-en-la-calle/divina-presencia-de-caricuao-piden-remover-contenedor-de-basura-por-moscas/
,,https://elpitazo.net/pitazo-en-la-calle/divina-presencia-de-caricuao-piden-remover-contenedor-de-basura-por-moscas/
,,https://elpitazo.net/gran-caracas/vecinos-en-guarenas-protestaron-despues-de-tres-dias-sin-luz/
,,https://elpitazo.net/los-llanos/averia-de-transformador-deja-sin-luz-a-mas-de-30-familias-en-guarico/
,,https://elpitazo.net/los-llanos/portuguesa-fluctuaciones-electricas-dejaron-sin-agua-a-14-comunidades-del-municipio-paez/
,,https://elpitazo.net/los-llanos/portuguesa-fluctuaciones-electricas-dejaron-sin-agua-a-14-comunidades-del-municipio-paez/
,,https://elpitazo.net/occidente/habitantes-de-machiques-soportan-apagones-de-seis-y-10-horas-diarias/
,,https://elpitazo.net/oriente/diez-meses-sin-agua-potable-tienen-comunidades-en-zona-alta-de-cumana/
,,https://elpitazo.net/oriente/diez-meses-sin-agua-potable-tienen-comunidades-en-zona-alta-de-cumana/
,,https://elpitazo.net/oriente/diez-meses-sin-agua-potable-tienen-comunidades-en-zona-alta-de-cumana/
,,https://primicia.com.ve/guayana/ciudad/sector-iii-de-las-malvinas-lleva-1-mes-sin-gas-domestico/
,,https://elpitazo.net/los-andes/habitantes-trancan-calles-adyacentes-al-barrio-lourdes-y-la-popita-por-falta-de-gas/
,,https://primicia.com.ve/nacion/denuncia-dificultades-para-adquirir-gas-en-nueva-esparta/
,,https://primicia.com.ve/nacion/denuncia-dificultades-para-adquirir-gas-en-nueva-esparta/
,,https://primicia.com.ve/guayana/ciudad/sector-iii-de-las-malvinas-lleva-1-mes-sin-gas-domestico/
,,https://diariodelosandes.com/site/escuque-con-escaso-servicio-de-aseo-urbano/
,"Las fiestas decembrinas se acercan y muchos barquisimetanos siguen a la espera del suministro de gas domestico, tienen meses sin contar con el servicio y a pesar de hacer numerosas solicitudes y reclamos a la empresa GasLara C.A., estos continúan sin solventarles la problemática. Elimpulso.com consultó este viernes a varios usuarios que se encontraban a la espera para ser atendidos por GasLara, y la mayoría se mostró inconforme y “sin esperanzas” de poder tener gas en sus hogares para cocinar los tradicionales platos navideños. Marcos Timaure quien es habitante de la Carucieña, aseguró que para resolver le ha tocado comprar bombonas de 18 kilos “bachaqueadas”. “La última vez se la compré -una bombona- a un camión en 130 mil bolívares, pero ahora esta semana me están pidiendo 10 dólares y ahí sí no puedo comprarla”, expresó Timaure, al tiempo que detalló que le ha tocado alquilar un fogón para poder cocinar. En otros casos como el de Bernardo Prince, un vecino de la urbanización Francisco de Miranda, apuntó que en el mercado negro le han ofrecido la bombona incluso a 20 dólares. “No podemos por cómo está la economía ahora. Mi mamá tiene 98 años y tiene un tratamiento fuerte, por lo que decidimos comprar una cocina eléctrica”, dijo Prince. Asimismo, agregó que en su sector cortan el servicio eléctrico de 6 a 11 de la noche “todos los días”, por lo que tienen que planificarse para cocinar a tiempo. Por último, el adulto mayor Juan Herrera, declaró que no cree tener el servicio de gas de cara a la noche buena y la navidad. “No vamos a tener ni gas ni comida”, sentenció. ",https://www.elimpulso.com/2019/12/13/sin-gas-ni-esperanza-asi-sera-la-navidad-de-los-barquisimetanos/
,,https://primicia.com.ve/guayana/ciudad/servicios-basicos-fallan-en-nueva-chirica/
,,https://primicia.com.ve/guayana/ciudad/servicios-basicos-fallan-en-nueva-chirica/
,,https://primicia.com.ve/guayana/ciudad/servicios-basicos-fallan-en-nueva-chirica/
,,https://primicia.com.ve/guayana/ciudad/villa-brasil-continua-con-basura-en-las-calles/
,,https://twitter.com/darwingonzalezp/status/1205873240767369217
,"Las fiestas decembrinas se acercan y muchos barquisimetanos siguen a la espera del suministro de gas domestico, tienen meses sin contar con el servicio y a pesar de hacer numerosas solicitudes y reclamos a la empresa GasLara C.A., estos continúan sin solventarles la problemática. Elimpulso.com consultó este viernes a varios usuarios que se encontraban a la espera para ser atendidos por GasLara, y la mayoría se mostró inconforme y “sin esperanzas” de poder tener gas en sus hogares para cocinar los tradicionales platos navideños. Marcos Timaure quien es habitante de la Carucieña, aseguró que para resolver le ha tocado comprar bombonas de 18 kilos “bachaqueadas”. “La última vez se la compré -una bombona- a un camión en 130 mil bolívares, pero ahora esta semana me están pidiendo 10 dólares y ahí sí no puedo comprarla”, expresó Timaure, al tiempo que detalló que le ha tocado alquilar un fogón para poder cocinar. En otros casos como el de Bernardo Prince, un vecino de la urbanización Francisco de Miranda, apuntó que en el mercado negro le han ofrecido la bombona incluso a 20 dólares. “No podemos por cómo está la economía ahora. Mi mamá tiene 98 años y tiene un tratamiento fuerte, por lo que decidimos comprar una cocina eléctrica”, dijo Prince. Asimismo, agregó que en su sector cortan el servicio eléctrico de 6 a 11 de la noche “todos los días”, por lo que tienen que planificarse para cocinar a tiempo. Por último, el adulto mayor Juan Herrera, declaró que no cree tener el servicio de gas de cara a la noche buena y la navidad. “No vamos a tener ni gas ni comida”, sentenció. ",https://www.elimpulso.com/2019/12/13/sin-gas-ni-esperanza-asi-sera-la-navidad-de-los-barquisimetanos/
,,https://primicia.com.ve/guayana/ciudad/sector-iii-de-las-malvinas-lleva-1-mes-sin-gas-domestico/
,,https://diariodelosandes.com/site/protestan-habitantes-de-barrio-lourdes-y-la-popita-en-san-cristobal-exigiendo-gas/
,,https://diariodelosandes.com/site/escuque-con-escaso-servicio-de-aseo-urbano/
,,https://cronica.uno/residencias-de-parque-caiza-cumplen-hasta-tres-meses-sin-distribucion-de-agua-potable/
,,https://elpitazo.net/oriente/diez-meses-sin-agua-potable-tienen-comunidades-en-zona-alta-de-cumana/
,,https://elpitazo.net/centro/dos-anos-sin-servicio-cantv-tienen-comunidades-de-puerto-cabello/
,,https://elpitazo.net/centro/dos-anos-sin-servicio-cantv-tienen-comunidades-de-puerto-cabello/
,,https://elpitazo.net/los-andes/sectores-de-merida-pasan-hasta-20-horas-sin-electricidad-en-un-dia/
,,https://www.laprensalara.com.ve/nota/9922/2019/12/116-dias-sin-luz-en-la-comunidad-carorita-centro
,,https://primicia.com.ve/guayana/ciudad/villa-brasil-continua-con-basura-en-las-calles/
,,https://primicia.com.ve/guayana/ciudad/bote-de-aguas-blancas-en-manoa/
,,https://twitter.com/ElTequeno/status/1206539497699205122
,,https://tanetanae.com/tucupita-tiene-agua-por-las-lluvias/
,,https://elpitazo.net/los-andes/habitantes-de-santa-isabel-en-trujillo-pasan-hasta-12-horas-sin-electricidad/
,,https://primicia.com.ve/guayana/ciudad/villa-brasil-continua-con-basura-en-las-calles/
,,https://primicia.com.ve/guayana/ciudad/persisten-fallas-de-agua/
,,https://www.noticierodigital.com/2019/12/reportan-varias-zonas-de-caracas-sin-luz-este-domingo/
,,https://www.noticierodigital.com/2019/12/reportan-varias-zonas-de-caracas-sin-luz-este-domingo/
,,https://www.laprensalara.com.ve/nota/9911/1969/12/inmenso-bote-de-agua-afecta-a-la-moraima
,,https://diariolaregion.net/2019/12/17/un-mes-sin-agua-vecinos-de-terrazas-del-este/
,,https://www.laprensalara.com.ve/nota/9960/2019/12/sin-agua-desde-hace-un-ao-en-la-urb-don-aurelio
,,https://diariolaregion.net/2019/12/17/vecinos-de-parque-caiza-cumplen-hasta-tres-meses-sin-recibir-agua-potable/
,,https://twitter.com/ElPitazoTV/status/1206956250602364929
,,https://primicia.com.ve/guayana/ciudad/vecinos-esquivan-la-basura-en-villa-central/
,,https://www.eluniversal.com/venezuela/57714/usuarios-denuncian-que-servicios-publicos-en-anzoategui-son-cobrados-en-elevados-montos-de-dolares
,,https://www.eluniversal.com/venezuela/57714/usuarios-denuncian-que-servicios-publicos-en-anzoategui-son-cobrados-en-elevados-montos-de-dolares
,,https://www.eluniversal.com/venezuela/57714/usuarios-denuncian-que-servicios-publicos-en-anzoategui-son-cobrados-en-elevados-montos-de-dolares
,,https://www.eluniversal.com/venezuela/57714/usuarios-denuncian-que-servicios-publicos-en-anzoategui-son-cobrados-en-elevados-montos-de-dolares
,,https://elpitazo.net/oriente/en-la-comunidad-el-pui-pui-de-cumana-carecen-de-servicios-basicos/
,,https://elpitazo.net/oriente/en-la-comunidad-el-pui-pui-de-cumana-carecen-de-servicios-basicos/
,,https://elpitazo.net/oriente/en-la-comunidad-el-pui-pui-de-cumana-carecen-de-servicios-basicos/
,,https://elpitazo.net/los-andes/habitantes-de-betijoque-en-trujillo-hacen-colas-en-pozos-por-falta-de-agua/
,,https://twitter.com/FMCENTER/status/1206992909704343552
,,https://elpitazo.net/occidente/habitantes-de-coa-en-san-felipe-reciben-agua-no-apta-para-consumir/
,,https://twitter.com/metro_caracas/status/1207245854014345216
,,https://cnve24.com.ve/209538/
,,https://www.eluniversal.com/caracas/57907/40-de-la-zona-norte-de-la-candelaria-sin-luz
,,https://twitter.com/eliasayegh/status/1207260758733668352?ref_src=twsrc^tfw|twcamp^tweetembed|twterm^1207260758733668352&amp;ref_url=http://www.noticierovenevision.net/noticias/nacional/caida-del-circuito-a-3-dejo-sin-luz-zonas-de-el-hatillo
,,https://twitter.com/darwingonzalezp/status/1207295382465765376
,,https://elpitazo.net/oriente/gobernacion-aumento-hasta-en-360-el-precio-del-gas-domestico-en-monagas/
,,https://elpitazo.net/los-andes/comunidad-de-plata-3-en-trujillo-tiene-15-dias-sin-agua/
,,https://elpitazo.net/gran-caracas/reportan-que-hay-zonas-de-caracas-sin-luz-este-17-de-diciembre/
,,https://vpitv.com/ultimas_noticias_sobre_venezuela/comunidades-de-portuguesa-tienen-cuatro-anos-sin-agua/
,,https://elpitazo.net/gran-caracas/en-los-eucaliptos-vecinos-no-viven-tranquilos-por-la-basura-y-la-iluminacion-publica/
,,https://twitter.com/ReporteYa/status/1207825392129720321
,,https://www.elnacional.com/venezuela/subestacion-electrica-de-los-ruices-se-incendio-nuevamente/
,,https://twitter.com/eliasayegh/status/1207640697110761473?s=19
,,https://twitter.com/ReporteYa/status/1207641444867084289?s=19
,,https://twitter.com/ReporteYa/status/1207688652429631489
,,https://twitter.com/ReporteYa/status/1207688652429631489
,"Esta última semana que antecede la Navidad en Paraguaná se han incrementado las fluctuaciones del fluido eléctrico. Cada bajón es seguido por un corte del servicio de electricidad, lo que pone en duda el tan cacareado “normal funcionamiento de la termoeléctrica Josefa Camejo”. En las últimas horas se registraron bajones y apagones en la mayoría de los sectores de la península de Paraguaná. El último afectó al 90% de la población peninsular, que desde las 3:45 de la madrugada del miércoles quedó a oscuras. En las últimas horas se registraron bajones y apagones en la mayoría de los sectores de la península de Paraguaná. El último afectó al 90% de la población peninsular, que desde las 3:45 de la madrugada del miércoles quedó a oscuras. Reportes extraoficiales dan cuenta de un racionamiento paulatino, que ya a las 5:00 de la mañana abarcaba a toda la colectividad paraguanera. La desconexión de los circuitos se derivó de los bajos niveles de tensión en la termoeléctrica Josefa Camejo que ocasionó la salida de la turbina 1. En las comunidades las molestias no se hicieron esperar, toda vez que muchas amas de casa buscan emprender con el negocio de las hallacas, para salirle al paso a la crisis económica. Pero como lo advierte Mariluz Sánchez “cómo se puede trabajar si existe el riesgo de perder los alimentos por falta de refrigeración. En Nuevo Pueblo Sur, el servicio de luz es un caos total y tenemos que andar buscando entre amigos y familiares para salvar lo que hemos invertido en carne y otros productos para las hallacas”. En la zona comercial del casco central de Punto Fijo, el apagón que duró unas 10 horas aproximadas, afectó las ventas. Los comerciantes dijeron que está angustia se ha prolongado en el tiempo, y aunque muchos cuentan con plantas de electricidad a veces se les hace cuesta arriba mantenerlas encendidas por el tema del combustible. Abraham Méndez, encargado de un establecimiento comercial dijo que Paraguaná es castigada por los cuatro costados: luz, agua, insalubridad y falta de conectividad internet. “Todo acarrea paralización de la economía y con ello alzas de precios y a su vez bajas ventas”. Para muchos esta situación puede ser el preámbulo de otras navidades negras, como las que se registraron hace dos años, cuando las fallas de electricidad dejaron a oscuras varios sectores el 24 y 31 de diciembre del 2017. Lea más en www.lamananadigital.com ",https://www.elimpulso.com/2019/12/19/apagones-y-bajones-de-electricidad-preambulo-de-una-navidad-a-oscuras/
,,https://twitter.com/ReporteYa/status/1207643188858642432
,,https://twitter.com/LaVerdadVargas/status/1207665308938452993
