url,title,content,author,categories,date,label_relevance,label_service,source
https://primicia.com.ve/nacion/incendio-deja-sin-servicio-de-cantv-a-bolivar-y-delta-amacuro/,Incendio deja sin servicio de Cantv a Bolívar y Delta Amacuro,"Un incendio forestal afectó la fibra óptica en el tramo Puerto Ordaz-Temblador de Cantv, por lo que se encuentran afectados los servicios de telecomunicaciones en Delta Amacuro y Bolívar.


De acuerdo a lo informado por Cantv en su cuenta de Twitter en una parte de ambas entidades se presentan problemas con el servicio.


Ya técnicos de la empresa se encuentran en el lugar, para resolver la falla lo más pronto posible y así devolver el servicio de ABA lo más pronto posible.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/KnTn2mbuRdQBnU8na18Mod


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Redacción PRIMICIA,"['ABA', 'Bolívar', 'Cantv', 'Delta Amacuro', 'internet', 'servicio']","martes, 07 abril 2020",PROBLEMA DEL SERVICIO,TELECOMUNICACIONES,CLIENT
https://primicia.com.ve/nacion/incendio-deja-sin-servicio-de-cantv-a-bolivar-y-delta-amacuro/,Incendio deja sin servicio de Cantv a Bolívar y Delta Amacuro,"Un incendio forestal afectó la fibra óptica en el tramo Puerto Ordaz-Temblador de Cantv, por lo que se encuentran afectados los servicios de telecomunicaciones en Delta Amacuro y Bolívar.


De acuerdo a lo informado por Cantv en su cuenta de Twitter en una parte de ambas entidades se presentan problemas con el servicio.


Ya técnicos de la empresa se encuentran en el lugar, para resolver la falla lo más pronto posible y así devolver el servicio de ABA lo más pronto posible.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/KnTn2mbuRdQBnU8na18Mod


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Redacción PRIMICIA,"['ABA', 'Bolívar', 'Cantv', 'Delta Amacuro', 'internet', 'servicio']","martes, 07 abril 2020",PROBLEMA DEL SERVICIO,TELECOMUNICACIONES,CLIENT
https://primicia.com.ve/guayana/ciudad/sin-luz-ni-agua-en-san-jose-de-cacahual/,Sin luz ni agua en San José de Cacahual,"Habitantes del sector I de San José de Cacahual, San Félix, denunciaron que no tienen energía eléctrica desde la noche del miércoles. Hasta el momento, Corpoelec no ha respondido al llamado de los afectados.


Ángel Peña, residente de la zona, destacó que el bajón de luz perjudicó a más de 10 manzanas de la comunidad.


Dijo que el nivel de voltaje es insuficiente para conectar los equipos eléctricos, por tal razón, temen que la poca comida en la nevera se descomponga.


A pesar de realizar las llamadas a los entes encargados, siguen a la espera de una cuadrilla.


6 años sin agua potable


El vocero también recordó que no cuentan con el servicio de agua potable por tuberías desde hace 6 años. Ante esto, se ven obligados a comprar por un costo de Bs. 70 mil por tambores que solo dura 3 días, según el uso que se dé.


La falta de agua hace difícil el cumplimiento de las normativas de prevención ante el covid-19, implementadas por la Organización Mundial de la Salud.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/
I2kSXaefTBA49tkAc1gOxU


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Agua', 'Bolívar', 'Guayana', 'Luz', 'San José de Cacahual', 'Servicios básicos']","jueves, 09 abril 2020",PROBLEMA DEL SERVICIO,ELECTRICIDAD,CLIENT
https://primicia.com.ve/guayana/ciudad/sin-luz-ni-agua-en-san-jose-de-cacahual/,Sin luz ni agua en San José de Cacahual,"Habitantes del sector I de San José de Cacahual, San Félix, denunciaron que no tienen energía eléctrica desde la noche del miércoles. Hasta el momento, Corpoelec no ha respondido al llamado de los afectados.


Ángel Peña, residente de la zona, destacó que el bajón de luz perjudicó a más de 10 manzanas de la comunidad.


Dijo que el nivel de voltaje es insuficiente para conectar los equipos eléctricos, por tal razón, temen que la poca comida en la nevera se descomponga.


A pesar de realizar las llamadas a los entes encargados, siguen a la espera de una cuadrilla.


6 años sin agua potable


El vocero también recordó que no cuentan con el servicio de agua potable por tuberías desde hace 6 años. Ante esto, se ven obligados a comprar por un costo de Bs. 70 mil por tambores que solo dura 3 días, según el uso que se dé.


La falta de agua hace difícil el cumplimiento de las normativas de prevención ante el covid-19, implementadas por la Organización Mundial de la Salud.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/
I2kSXaefTBA49tkAc1gOxU


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Agua', 'Bolívar', 'Guayana', 'Luz', 'San José de Cacahual', 'Servicios básicos']","jueves, 09 abril 2020",PROBLEMA DEL SERVICIO,AGUA,CLIENT
https://primicia.com.ve/guayana/ciudad/sin-luz-ni-agua-en-san-jose-de-cacahual/,Sin luz ni agua en San José de Cacahual,"Habitantes del sector I de San José de Cacahual, San Félix, denunciaron que no tienen energía eléctrica desde la noche del miércoles. Hasta el momento, Corpoelec no ha respondido al llamado de los afectados.


Ángel Peña, residente de la zona, destacó que el bajón de luz perjudicó a más de 10 manzanas de la comunidad.


Dijo que el nivel de voltaje es insuficiente para conectar los equipos eléctricos, por tal razón, temen que la poca comida en la nevera se descomponga.


A pesar de realizar las llamadas a los entes encargados, siguen a la espera de una cuadrilla.


6 años sin agua potable


El vocero también recordó que no cuentan con el servicio de agua potable por tuberías desde hace 6 años. Ante esto, se ven obligados a comprar por un costo de Bs. 70 mil por tambores que solo dura 3 días, según el uso que se dé.


La falta de agua hace difícil el cumplimiento de las normativas de prevención ante el covid-19, implementadas por la Organización Mundial de la Salud.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/
I2kSXaefTBA49tkAc1gOxU


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Agua', 'Bolívar', 'Guayana', 'Luz', 'San José de Cacahual', 'Servicios básicos']","jueves, 09 abril 2020",PROBLEMA DEL SERVICIO,AGUA,CLIENT
https://primicia.com.ve/guayana/regiones/en-el-callao-nadie-sale-por-temor-al-coronacamion/,En El Callao nadie sale por temor al “coronacamión”,"En el municipio El Callao se ha cumplido el llamado a quedarse en casa por la pandemia del covid-19.


Esto porque después del mediodía, sale un vehículo que han llamado el «coronacamión» que se lleva detenido a todo aquel que no cumpla con la medida.


Así lo informó Otto Farías, presidente de la Asociación de compradores y recolectores de oro de El Callao.


Indicó que a partir de las tres de la tarde sale el camión, detiene a todo aquel transeúnte que consigan y lo llevan a la cancha Cesar Valles, para darles una charla informativa sobre la pandemia.


A los bachaqueros y expendedores de verduras los sacaron de la calle y los reubicaron en el estadio Héctor Thomas.


Apuntó que se ha cumplido con la medida, pero en el mercado municipal la gran mayoría no cumple con el tapabocas, porque no hay.


Denunció que no hay suministro de combustible para nadie y en consecuencia el litro de gasolina se cotiza en 400 mil bolívares en el mercado negro.


Ante la falta de tapabocas -expresó Farías- los mineros laboran con las camisas en la cara.


Servicios inestables


En cuanto a los servicios básicos señaló que el suministro de energía eléctrica ha estado inestable y han durado hasta siete horas sin luz.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/I2kSXaefTBA49tkAc1gOxU


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Edwin Rosal,"['Bolívar', 'Coronacamión', 'Coronavirus', 'Covid-19', 'Cuarentena', 'El Callao', 'Regiones']","jueves, 09 abril 2020",PROBLEMA DEL SERVICIO,ELECTRICIDAD,CLIENT
https://primicia.com.ve/guayana/regiones/en-el-callao-nadie-sale-por-temor-al-coronacamion/,En El Callao nadie sale por temor al “coronacamión”,"En el municipio El Callao se ha cumplido el llamado a quedarse en casa por la pandemia del covid-19.


Esto porque después del mediodía, sale un vehículo que han llamado el «coronacamión» que se lleva detenido a todo aquel que no cumpla con la medida.


Así lo informó Otto Farías, presidente de la Asociación de compradores y recolectores de oro de El Callao.


Indicó que a partir de las tres de la tarde sale el camión, detiene a todo aquel transeúnte que consigan y lo llevan a la cancha Cesar Valles, para darles una charla informativa sobre la pandemia.


A los bachaqueros y expendedores de verduras los sacaron de la calle y los reubicaron en el estadio Héctor Thomas.


Apuntó que se ha cumplido con la medida, pero en el mercado municipal la gran mayoría no cumple con el tapabocas, porque no hay.


Denunció que no hay suministro de combustible para nadie y en consecuencia el litro de gasolina se cotiza en 400 mil bolívares en el mercado negro.


Ante la falta de tapabocas -expresó Farías- los mineros laboran con las camisas en la cara.


Servicios inestables


En cuanto a los servicios básicos señaló que el suministro de energía eléctrica ha estado inestable y han durado hasta siete horas sin luz.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/I2kSXaefTBA49tkAc1gOxU


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Edwin Rosal,"['Bolívar', 'Coronacamión', 'Coronavirus', 'Covid-19', 'Cuarentena', 'El Callao', 'Regiones']","jueves, 09 abril 2020",PROBLEMA DEL SERVICIO,ELECTRICIDAD,CLIENT
https://primicia.com.ve/guayana/ciudad/recolectar-agua-potable-en-vista-al-sol-es-un-verdadero-calvario/,Recolectar agua potable en Vista al Sol es un «verdadero calvario»,"Los habitantes de la Ruta I de Vista al sol, San Félix, aseguran que recolectar agua potable es un «verdadero calvario» porque no cuentan con el servicio en sus hogares desde hace más de seis meses. En otras zonas aledañas suman años sin una gota por tuberías.


José Ortuño y Juan Yáñez, vecinos de la comunidad, manifestaron que solo en tres puntos del enorme barrio llega el líquido con regularidad.


Personas de todas las edades se forman en las colas, desde tempranas horas del día, para llenar los envases plásticos.


Además, deben improvisar carretas para el traslado de los botellones o tobos hasta sus viviendas, usando coches de bebés, andaderas y hasta sillas de ruedas.


“Este viacrucis es todos los días, estamos obligados a hacerlo porque los camioneros cobran Bs. 100 mil por el llenado de un tambor de agua y carecemos de efectivo”, dijo uno de los afectados.


Otra de las preocupaciones que tienen es que «el agua no está tratada» y deben hervirla para el consumo. Pero, para colmo de males, el gas doméstico es otro servicio irregular en esta parte de San Félix.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/
IV62KtH0GkpHrkOqoqly4o


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Agua', 'Ciudad Guayana', 'San Félix', 'Servicios']","viernes, 10 abril 2020",PROBLEMA DEL SERVICIO,AGUA,CLIENT
https://primicia.com.ve/guayana/ciudad/recolectar-agua-potable-en-vista-al-sol-es-un-verdadero-calvario/,Recolectar agua potable en Vista al Sol es un «verdadero calvario»,"Los habitantes de la Ruta I de Vista al sol, San Félix, aseguran que recolectar agua potable es un «verdadero calvario» porque no cuentan con el servicio en sus hogares desde hace más de seis meses. En otras zonas aledañas suman años sin una gota por tuberías.


José Ortuño y Juan Yáñez, vecinos de la comunidad, manifestaron que solo en tres puntos del enorme barrio llega el líquido con regularidad.


Personas de todas las edades se forman en las colas, desde tempranas horas del día, para llenar los envases plásticos.


Además, deben improvisar carretas para el traslado de los botellones o tobos hasta sus viviendas, usando coches de bebés, andaderas y hasta sillas de ruedas.


“Este viacrucis es todos los días, estamos obligados a hacerlo porque los camioneros cobran Bs. 100 mil por el llenado de un tambor de agua y carecemos de efectivo”, dijo uno de los afectados.


Otra de las preocupaciones que tienen es que «el agua no está tratada» y deben hervirla para el consumo. Pero, para colmo de males, el gas doméstico es otro servicio irregular en esta parte de San Félix.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/
IV62KtH0GkpHrkOqoqly4o


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Agua', 'Ciudad Guayana', 'San Félix', 'Servicios']","viernes, 10 abril 2020",PROBLEMA DEL SERVICIO,GAS DOMÉSTICO,CLIENT
https://primicia.com.ve/guayana/ciudad/recolectar-agua-potable-en-vista-al-sol-es-un-verdadero-calvario/,Recolectar agua potable en Vista al Sol es un «verdadero calvario»,"Los habitantes de la Ruta I de Vista al sol, San Félix, aseguran que recolectar agua potable es un «verdadero calvario» porque no cuentan con el servicio en sus hogares desde hace más de seis meses. En otras zonas aledañas suman años sin una gota por tuberías.


José Ortuño y Juan Yáñez, vecinos de la comunidad, manifestaron que solo en tres puntos del enorme barrio llega el líquido con regularidad.


Personas de todas las edades se forman en las colas, desde tempranas horas del día, para llenar los envases plásticos.


Además, deben improvisar carretas para el traslado de los botellones o tobos hasta sus viviendas, usando coches de bebés, andaderas y hasta sillas de ruedas.


“Este viacrucis es todos los días, estamos obligados a hacerlo porque los camioneros cobran Bs. 100 mil por el llenado de un tambor de agua y carecemos de efectivo”, dijo uno de los afectados.


Otra de las preocupaciones que tienen es que «el agua no está tratada» y deben hervirla para el consumo. Pero, para colmo de males, el gas doméstico es otro servicio irregular en esta parte de San Félix.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/
IV62KtH0GkpHrkOqoqly4o


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Agua', 'Ciudad Guayana', 'San Félix', 'Servicios']","viernes, 10 abril 2020",PROBLEMA DEL SERVICIO,AGUA,CLIENT
https://primicia.com.ve/guayana/ciudad/vecinos-denuncian-fallas-electricas-en-unare/,Vecinos denuncian fallas eléctricas en Unare,"Habitantes de Unare, en Puerto Ordaz, se quejan por las fallas eléctricas que han ocurrido esta semana. Temen que los electrodomésticos dejen de funcionar por las irregulares en el servicio.


Señalaron que desde este jueves han ocurrido cuatro apagones, perjudicando a aquellas personas que cumplen sus jornadas laborales en casa o realizan tareas escolares a distancia, acatando el confinamiento.


Hacen un llamado a las autoridades para solventar esta situación y evitar problemas mayores.


Uso racional de electricidad 


A través de un comunicado, el Ministerio del Poder Popular para Energía Eléctrica, a través de Corpoelec, exhortó a los beneficiarios del servicio al uso adecuado de la energía eléctrica.


La estatal señaló que durante la cuarentena decretada por el Gobierno nacional, ha aumentado el consumo y, como consecuencia, se sobrecargan las líneas y los equipos de distribución, por lo las averías en el sistema pudieran aumentar.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/
IV62KtH0GkpHrkOqoqly4o


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Ciudad', 'Ciudad Guayana', 'Puerto Ordaz', 'Servicios']","viernes, 10 abril 2020",PROBLEMA DEL SERVICIO,ELECTRICIDAD,CLIENT
https://primicia.com.ve/guayana/ciudad/falla-electrica-deja-sin-agua-a-vista-al-sol-11-de-abril-y-chirica/,"Falla eléctrica deja sin agua a Vista al Sol, 11 de Abril y Chirica","En horas de la mañana, Hidrobolívar informó a través de Twitter que una falla en el circuito eléctrico tres dejó sin agua a las parroquias de Vista al Sol, 11 de Abril y Chirica.


«Afecta operatividad en la estación de captación Golfo 4, perdiendo 1000 lps hacia el acueducto de Macagua- San Félix», escribió la compañía encargada del suministro.




#11Abr
 Falla en el circuito eléctrico Nro 3, afecta operatividad en la estación de captación Golfo 4, perdiendo1000lps hacia el Ac Macagua- San Félix, afectando la distribución del SAP hacia los sectores de las P/ Vista al Sol, 11de Abril y Chirica. 
#HermandadEnVanguardia
 
pic.twitter.com/6Ugx49ALRe


— Hidrobolívar Oficial #QuédateEnCasa (@Hidrobolivar_) 
April 11, 2020




Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/IV62KtH0GkpHrkOqoqly4o


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Redacción PRIMICIA,"['Agua', 'Ciudad Guayana', 'Falla', 'Hidrobolívar', 'Sin agua', 'parroquias']","sábado, 11 abril 2020",PROBLEMA DEL SERVICIO,AGUA,CLIENT
https://primicia.com.ve/guayana/ciudad/falla-electrica-deja-sin-agua-a-vista-al-sol-11-de-abril-y-chirica/,"Falla eléctrica deja sin agua a Vista al Sol, 11 de Abril y Chirica","En horas de la mañana, Hidrobolívar informó a través de Twitter que una falla en el circuito eléctrico tres dejó sin agua a las parroquias de Vista al Sol, 11 de Abril y Chirica.


«Afecta operatividad en la estación de captación Golfo 4, perdiendo 1000 lps hacia el acueducto de Macagua- San Félix», escribió la compañía encargada del suministro.




#11Abr
 Falla en el circuito eléctrico Nro 3, afecta operatividad en la estación de captación Golfo 4, perdiendo1000lps hacia el Ac Macagua- San Félix, afectando la distribución del SAP hacia los sectores de las P/ Vista al Sol, 11de Abril y Chirica. 
#HermandadEnVanguardia
 
pic.twitter.com/6Ugx49ALRe


— Hidrobolívar Oficial #QuédateEnCasa (@Hidrobolivar_) 
April 11, 2020




Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/IV62KtH0GkpHrkOqoqly4o


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Redacción PRIMICIA,"['Agua', 'Ciudad Guayana', 'Falla', 'Hidrobolívar', 'Sin agua', 'parroquias']","sábado, 11 abril 2020",PROBLEMA DEL SERVICIO,ELECTRICIDAD,CLIENT
https://primicia.com.ve/guayana/ciudad/estar-sin-gas-domestico-es-una-tragedia/,“Estar sin gas doméstico es una tragedia”,"Los residentes de las manzanas 154, 155 y 156 de Villa Brasil en Puerto Ordaz no cuentan con el servicio de gas doméstico desde hace un mes, a pesar que los usuarios ya tienen el código de los respectivos pedidos para el llenado de los cilindros.


León Silva, uno de los perjudicados, explicó que en las oficinas de Pdvsa Gas les informaron que el camión se dirige hasta la comunidad, sin embargo hasta la fecha siguen esperando.


“Estar sin gas doméstico es una tragedia para todos los vecinos”, indicó.


Para la preparación de las comidas en sus hogares deben utilizar cocinas eléctricas, pero los bajones de luz empeoran la situación.


“Los censos se han realizado como normativa de la empresa, pero en esta parte de Puerto Ordaz, tal parece que nos olvidaron”, exclamó Silva.


Añadió que la mayoría de los que viven en la urbanización son adultos mayores.


No cumplen con el servicio

Los usuarios de Tigasco en Sierra Parima aprovecharon la oportunidad para elevar su reclamo a la empresa debido a la falta del servicio, también desde hace un mes.


Además proponen que se recuperen los despachos casa por casa para evitar la propagación del covid-19.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/
IVpYB7IsahnE6HBjaQCqof


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Bolívar', 'Gas', 'Guayana', 'Pdvsa Gas', 'Villa Brasil', 'denuncias']","martes, 14 abril 2020",PROBLEMA DEL SERVICIO,GAS DOMÉSTICO,CLIENT
https://primicia.com.ve/guayana/ciudad/estar-sin-gas-domestico-es-una-tragedia/,“Estar sin gas doméstico es una tragedia”,"Los residentes de las manzanas 154, 155 y 156 de Villa Brasil en Puerto Ordaz no cuentan con el servicio de gas doméstico desde hace un mes, a pesar que los usuarios ya tienen el código de los respectivos pedidos para el llenado de los cilindros.


León Silva, uno de los perjudicados, explicó que en las oficinas de Pdvsa Gas les informaron que el camión se dirige hasta la comunidad, sin embargo hasta la fecha siguen esperando.


“Estar sin gas doméstico es una tragedia para todos los vecinos”, indicó.


Para la preparación de las comidas en sus hogares deben utilizar cocinas eléctricas, pero los bajones de luz empeoran la situación.


“Los censos se han realizado como normativa de la empresa, pero en esta parte de Puerto Ordaz, tal parece que nos olvidaron”, exclamó Silva.


Añadió que la mayoría de los que viven en la urbanización son adultos mayores.


No cumplen con el servicio

Los usuarios de Tigasco en Sierra Parima aprovecharon la oportunidad para elevar su reclamo a la empresa debido a la falta del servicio, también desde hace un mes.


Además proponen que se recuperen los despachos casa por casa para evitar la propagación del covid-19.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/
IVpYB7IsahnE6HBjaQCqof


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Bolívar', 'Gas', 'Guayana', 'Pdvsa Gas', 'Villa Brasil', 'denuncias']","martes, 14 abril 2020",PROBLEMA DEL SERVICIO,ELECTRICIDAD,CLIENT
https://primicia.com.ve/guayana/ciudad/uninef-sigue-a-la-espera-de-bomba-de-agua/,Uninef sigue a la espera de bomba de agua,"La Unidad de Nefrología (Uninef) que funciona en Puerto Ordaz sigue a la espera de la bomba de agua que prometió el gobernador del estado Bolívar, luego del robo ocurrido en sus instalaciones el sábado.


Peggy Chirinos, representante de los 132 pacientes que son atendidos en el centro, comentó que el grupo está descompensado.


Uno de los afectados prestó la bomba de agua de 1Hp; sin embargo, esta no cuenta con la potencia que demandan las máquinas; necesitan con urgencia un equipo 3Hp.


Aunque las puertas de la Uninef no han cerrado desde el incidente, Chirinos explicó que los enfermos se han dializado solo por dos horas porque la bomba principal no tiene la suficiente fuerza para las máquinas que, además, corren el riesgo de dañarse. El tiempo del tratamiento está entre tres  y cuatro horas.


Puntualizó que la mayoría de los pacientes son crónicos y la falta de diálisis provoca retención de líquidos, hipertensión y hasta la muerte. Por lo tanto, no pueden esperar mucho tiempo.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/Fw1iPqx0rJ15GJ35IOT7Gy


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Bolívar', 'Ciudad', 'Ciudad Guayana', 'Salud']","jueves, 16 abril 2020",PROBLEMA DEL SERVICIO,AGUA,CLIENT
https://primicia.com.ve/guayana/ciudad/proponen-reanudar-ventas-en-puerta-de-tigasco/,Proponen reanudar ventas en puerta de Tigasco,"Por las nuevas acciones preventivas ante el covid-19, el servicio de Tigasco cambió su modalidad de despacho y ahora surte directo a las comunidades para evitar aglomeraciones durante la venta de gas doméstico en planta; sin embargo, los usuarios aseguran que los pocos camiones no dan abasto para cubrir las necesidades de los sectores.


Arturo Dekermendia, cliente de la planta, manifestó su descontento sobre la suspensión de la venta en la puerta de Tigasco. Alegó que semanas atrás las personas hacían su respectiva fila respetando el metro de distancia para comprar el gas sin ningún problema. Pide la reanudación de esta modalidad.


Otras de sus inquietudes es que el poco combustible limita el traslado del camión para llevar los cilindros hasta los hogares. Indicó que no está de acuerdo con los nuevos lineamientos del pedido a través de las comunas.


Teme que su bombona se pierda como ha ocurrido en otras ocasiones al entragarla a miembros de la comuna o directo a los camiones.


Ante esto, indicó que su esposa de 50 años debe cocinar en leña mientras se reanuden las actividades y denunció que persisten las ventas clandestinas en la compañía.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/Fw1iPqx0rJ15GJ35IOT7Gy


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Comuna', 'Coronavirus', 'Covid19', 'Gas Doméstico', 'Tugasco']","viernes, 17 abril 2020",PROBLEMA DEL SERVICIO,GAS DOMÉSTICO,CLIENT
https://primicia.com.ve/guayana/ciudad/lucha-por-gas-domestico-en-barrio-guayana/,Lucha por gas doméstico en Barrio Guayana,"Habitantes de Barrio Guayana, en San Félix, no cuentan con el servicio de gas doméstico desde hace un mes. Denuncian que irregularidades dentro de la Unidad de Batalla Hugo Chávez (Ubch) impiden realizar los pedidos en la planta de Pdvsa Gas.


Migguelvis Carreño, integrante del Movimiento Somos Venezuela en el sector, comenta que han conversado con trabajadores de la planta de llenado, pero sin la autorización de la Ubch no pueden aprobar el operativo que beneficie a los vecinos.


Según Carreño, es un representante del grupo el que no permite que se efectúen otras jornadas que no sean lideradas por él.


Dice que el hombre maneja un listado de residentes pero, además, incluye a «bachaqueros».


Antonio Hamraj, vocero principal de Contraloría Social en Barrio Guayana, explica que ya le informaron al general Lenín González Trompiz, quien está al frente de Pdvsa Gas, lo que ha ocurrido en la zona.


Tanto Carreño como Hamraj señalan que hasta 16 cilindros son entregados a personas que no viven en la comunidad por Bs. 250 mil.


En el sector desconoce a dónde va a parar el excedente.


Lograron el permiso


Hamraj comenta que recibieron el permiso de Trompiz para la recepción de los cilindros. Accedieron a retirar las bombonas y resguardarlas para una próxima jornada.


El problemas es que en planta exigen que sea la Ubch la que haga el pedido.


Adicionalmente, el vocero principal de Contraloría Social en Barrio Guayana asegura que han recibido amenazas por parte de los revendedores del listado; hace un llamado las autoridades policiales para que resguarden el operativo que esperan ejecutar.


Mientras el problema se soluciona, los vecinos se ven obligados a cocinar con leña.


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/
I2kSXaefTBA49tkAc1gOxU


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Bolívar', 'Ciudad Guayana', 'Gas', 'San Félix', 'Servicios']","lunes, 20 abril 2020",PROBLEMA DEL SERVICIO,GAS DOMÉSTICO,CLIENT
https://primicia.com.ve/guayana/ciudad/falta-de-gas-domestico-obliga-a-cocinar-con-lena/,Falta de gas doméstico obliga a cocinar con leña,"Un vecino de la comunidad José Félix Ribas, en San Félix, relata que al menos tres veces por semana debe trasladarse al Cerro El Gallo en busca de leña para poder cocinar los alimentos para él y su familia, «deforestando lo poco que queda en el lugar».


A pesar de que en la comunidad el consejo comunal está a cargo del servicio, asegura que «hay muchas calles y sectores dentro de José Félix Ribas en los que la espera por el servicio es muy larga, incluso más de un mes», por lo que optan por cocinar con leña.


Desde Villa Appso, en Curagua, reportan irregularidades con los operativos de gas comunal. Un habitante de la zona señala que en el último intento, hace un mes, “el consejo comunal realizó el censo y se le indicó el tipo de bombona para determinar la cantidad”.


Pero, la jornada no se llevó a cabo como estaba previsto, pues “convocaron a un operativo en determinado sitio donde debe asistir todo un sector, y vendieron por orden de llegada, generado un caos y que la gente se desesperara”.


Asegura que casi todos los que siguieron los canales regulares “quedaron por fuera”.


Asimismo, desde Curagua indican que algunos vecinos han tenido que comprar cocinas eléctricas para solventar “quién sabe hasta cuando”, pero las constantes fallas eléctricas entorpecen esta solución.


En redes sociales, habitantes de San Félix han denunciado que también están «deforestando el Parque La Fundación o lo que queda de él, sacando leña para cocinar en plena ciudad».


Con fogones


Un vecino de la UD-145 detalla que al ser tan recurrente la falta de gas, los fogones en los patios de las casas se han convertido en una alternativa para agilizar el proceso a la hora de cocinar.


Otros simplemente colocan cuatro bloques y una rejilla de metal que sirva de “parrilla” con leña debajo.


Revenden el gas


Nidia Ramos, una de las tantas afectadas, asegura que uno de los principales problemas es el «bachaqueo». Señala que estas personas llegan a cobrar hasta Bs. 800 mil por la bombona de 18 kilogramos.


Mientras que Héctor Rosario denuncia que la bombona de 10 kilos la venden en 20 dólares y las de 18 kilos en 25 dólares.


Otra ciudadana afirma que la bombona de 10 kilos cuesta Bs. 600 mil, «sacadas de la planta y vendidas al frente de la misma. No le venden a la comunidad, sino a los bachaqueros».


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/
FopTLMA2UQH84bl4rmWiHD


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Diana Moreno,"['Bolívar', 'Ciudad Guayana', 'Gas', 'San Félix', 'Servicios']","miércoles, 22 abril 2020",PROBLEMA DEL SERVICIO,GAS DOMÉSTICO,CLIENT
