,label,url,title,date,author,categories,content,last_scraped
643,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/oriente/sucre-habitantes-de-cedeno-y-el-castano-exigen-agua-y-gas/,Sucre | Habitantes de Cedeño y El Castaño exigen agua y gas,"19 mayo, 2020 5:16 pm",Jesús González,"etiquetas, Escasez de servicios públicos, Servicios básicos, servicios publicos","El alcalde del municipio Montes, Tomás Bello, tiene más de dos mes sin venderles comida a 300 familias, aproximadamente, que residen en esta zona rural del municipio Montes, al norte de Cumaná - Cumaná.– La falta de agua potable y gas doméstico es constante en las comunidades de Cedeño y  El Castaño, pertenecientes a la parroquia San Fernando del municipio Montes, estado Sucre. El lunes 18 de Mayo, un grupo de habitantes denunció a El Pitazo que ante la ausencia del servicio es imposible cumplir con los protocolos sanitarios para evitar la propagación del COVID-19. LEE TAMBIÉN  Anzoátegui | Explosión en cementera de Guanta generó pánico entre habitantes  “El agua tiene más de tres años que va y viene. Hay días que llega a las casas media hora, pero viene tan poquito que no alcanza ni para llenar un tobo”, expresó Mirian Salazar, vecina de El Castaño. Aseguró que por la falta del líquido las personas caminan todos los días hasta el río para cargar envases a pesar de que está contaminado; la usan para lavar la ropa y bañarse. Esta abuela de 65 años aprovechó, al mismo tiempo, para exigir a Tomás Bello, alcalde de Cumanacoa, que realice un recorrido por las comunidades para que observe con sus propios ojos las necesidades que están pasando los niños, los adultos y los ancianos debido a  los apagones que se registran diariamente en la zona. Rosario Márquez, de 81 años de edad y quien habita en Cedeño, dijo que ante la escasez del gas doméstico cocinan con leña . “A la edad que tengo se me hace difícil hacer la comida en leña, porque después en las noche no duermo con los dolores que me dan en los brazos y porque además no tengo dinero para comprar  medicinas que me alivien las dolencias”, afirmó. LEE TAMBIÉN MLB aplicará 10 mil pruebas semanales para prevenir el coronavirus  Márquez indicó que el Gobierno que preside el alcalde Bello tiene más de dos mes sin venderles comida a las 300 familias que, aproximadamente, residen en esta zona rural, al norte de Cumaná.  “Los primeros días de mayo  pagamos noventa mil bolívares en trasferencia y otros treinta mil  en efectivo  al Comité Local de Abastecimiento y Producción (Clap) y todavía estamos esperando que nos traigan la comida”, dijo. Además, denunció que los adultos mayores de su comunidad llevan dos  meses sin cobrar la pensión que recibe por el Instituto Venezolano de los Seguros Sociales (Ivss), porqué  los bancos están cerrados; en su caso, mencionó además que no puede usar el dinero, porque no tiene una tarjeta de débito para enviar a sus hijos a comprarle la comida en Cumanacoa, capital del municipio Montes. “Ese dinero se está acumulado en el banco y ¿Para qué me sirve?, necesito es efectivo para comprar azúcar, café y harina de maíz  en la bodega. Aquí en la comunidad no hay abastos y negocios que tengan puntos de ventas”, explicó Márquez. ",
644,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/guayana/320-comunidades-no-tienen-energia-electrica-en-delta-amacuro/,320 comunidades no tienen energía eléctrica en Delta Amacuro,"19 mayo, 2020 6:35 pm",Melquiades Ávila,,"La carencia del servicio eléctrico se debe a la falla de los generadores eléctricos que presentan desperfectos mecánicos desde hacen seis a ocho años; en otros casos, por falta de combustible en los poblados del Delta del Orinoco - Tucupita.- La población de 320 comunidades del estado Delta Amacuro permanecen en la oscuridad los 365 días del año por falta de energía eléctrica. Los poblados afectados son los que se encuentran asentados en los márgenes del río Orinoco y la zona del Delta medio y bajo Delta; las comunidades corresponden a los municipios Antonio Díaz, Pedernales y la zona fluvial del municipio Tucupita; sus habitantes aseguran que al caer la noche la sombra se apodera de los hogares. El dirigente de la comunidad de Bonoina, Lizandro Moraleda logró comunicarse con el equipo de El Pitazo a través de su cuenta de Facebook e informó, este 19 de mayo, sobre el desperfecto de las plantas eléctricas que mantienen a oscuras a todas las comunidades rurales del Delta del Orinoco. En su planteamiento, Moraleda asegura que son asentamientos que dejaron de recibir el servicio de energía eléctrica, aproximadamente, desde hace seis y ocho años. LEE TAMBIÉN  Médico cubano con COVID-19 en Amazonas se mantiene aislado  “La noche se alumbra con las estrellas, la luna y las antorchas”, describe el indígena sobre lo que hacen los habitantes de estas poblaciones para tener algo de luz. En promedio son entre 1.500 y 2.000 habitantes por poblados los que se alumbran con antorchas; en general, la ausencia del servicio eléctrico afecta a una población estimada de 45.000 habitantes en los municipios Antonio Diaz, Pedernales y la parte del municipio Tucupita.   Moraleda afirma que 95% de las comunidades asentadas en los caños del Delta del Orinoco se encuentran en la oscuridad por desperfectos en los generadores, mientras que otras poblaciones se encuentran sin luz eléctrica por falta de combustible en la zona. En sus señalamientos, Moraleda cuestiona a las instituciones responsables de garantizar el funcionamiento a los generadores eléctricos; “las alcaldías y la Gobernación del estado Delta Amacuro se olvidaron de ellos y nunca más se acordaron de la reparación o la sustitución de las plantas eléctricas”, sostiene ",
645,"['DENUNCIA ALTO COSTO SERVICIO', 'DENUNCIA FALTA DEL SERVICIO']",https://elpitazo.net/occidente/familias-de-yaritagua-exigen-al-gobernador-de-yaracuy-venta-de-gas/,Familias de Yaritagua exigen al gobernador de Yaracuy venta de gas,"19 mayo, 2020 6:22 pm",Johana Prieto Andrade,"etiquetas, Yaracuy, Yaritagua","Residentes de Yaritagua comentaron a El Pitazo que no les recargan el cilindro con gas licuado desde febrero
 - San Felipe. Habitantes de las comunidades Ovidio Marchán, Tapa La Lucha y La Realidad, en la capital del municipio Peña, exigieron al gobernador de estado Yaracuy, Julio León Heredia, la venta de gas doméstico. La petición la hicieron más de 150 familias, a quienes desde febrero no les recargan el cilindro de gas licuado. En señal de protesta, varios pobladores colgaron carteles en ventanas y puertas de sus casas para exigir la venta de gas. Vecinos comentaron a El Pitazo que la falta de gas ha causado malestar entre la colectividad de estos tres sectores, pues muchos recurren a la utilización de fogón o cocinas eléctricas para poder cocinar sus alimentos. Algunos pobladores de la comunidad Tapa La Lucha y Ovidio Marchán, quienes por temor a perder el beneficio de la venta de la caja Clap prefirieron no ser identificados, denunciaron que de acuerdo al cronograma que maneja la alcaldía del municipio Peña, cada tres meses, en ambas comunidades debería llegar el operativo de venta de gas. LEE TAMBIÉN  Comerciantes de Yaracuy retoman actividad económica sin autorización  «En este municipio el beneficio de gas no favorece a todas las familias, porque funcionarios de la alcaldía del municipio Peña solo surten cilindros de Pdvsa-Gas dejando sin despacho a las personas cuyo contrato para el servicio de gas es de otra empresa», dijo la informante. Según la denunciante, más de 25 familias que no cuentan con cilindros de Pdvsa-Gas se han visto en la obligación de trasladarse hacia el estado Lara para recargar -cuando pueden- las bombonas de Gas Aragas por lo que la recarga y el traslado del combustible les sale mucho más costoso que comprar una bombona nueva. En otro orden de ideas, residentes de la comunidad La Realidad, del municipio Peña, denunciaron que las bombonas de gas licuado vendidas por la alcaldía el pasado domingo 10 de mayo no estaban totalmente llenas. LEE TAMBIÉN  Familias de San Felipe activan huertos en casa para garantizar alimentos  «Las bombonas de gas estaban a medio llenar, por eso es que los cilindros no nos duran el mes completo; exigimos al alcalde Juan Parada que chequee el pedido antes de distribuirlos en las comunidades», comentó la ciudadana Carmen Díaz. La vecina resaltó que la mayoría de las familias de La Realidad invirtieron en una cocina eléctrica para poder preparar los alimentos hasta que vuelvan a tener gas doméstico en sus hogares. ",
646,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/oriente/vecinos-en-el-tigre-denuncian-quema-de-electrodomesticos-por-apagones/,Vecinos en El Tigre denuncian quema de electrodomésticos por apagones,"20 mayo, 2020 4:28 pm",Marinelid Marcano,,"Los constantes bajones y apagones de luz que se registran en el municipio Simón Rodríguez, en el sur de Anzoátegui, tienen en ascuas a los residentes de al menos dos urbanismos, quienes reportaron la pérdida de varios equipos eléctricos  - El Tigre.- Las constantes fallas y fluctuaciones en el sistema eléctrico tienen en jaque a residentes de El Tigre, sur de Anzoátegui. Los vecinos de dos urbanismos reportaron que por estos apagones han perdido varios electrodomésticos. Maritza Rodríguez, habitante de la urbanización Los Girasoles, en la calle 30 Sur, en el sector Pueblo Nuevo Sur, contó el viernes 15 de mayo que se le quemó el compresor de un aire acondicionado por los constantes apagones. “Este es el segundo aire acondicionado que se me daña con todo y el protector que tenía. Además de eso se me desconfiguró la nevera”, afirmó. Rodríguez aseguró que está consciente de que nadie le repondrá sus equipos, pero espera que tomen medidas para evitar tantas fallas eléctricas. “Reponer cualquier electrodoméstico en estos tiempos es muy difícil. Solo espero que a ninguna otra persona se le quemen sus equipos”, apuntó.  LEE TAMBIÉN  Anzoátegui | Habitantes de Guanape denuncian pérdidas de electrodomésticos debido a apagones  Otra afectada por los apagones es Nohelia Fajardo, habitante de la urbanización Don Ignacio, quien destacó que la situación es sumamente grave con el tema de la luz. “Se me quemó la lavadora (específicamente la tarjeta), la nevera y, lo último, el televisor, que se me dañó la primera semana de mayo. ¿Quién le repone a uno, con esta bendita situación, los electrodomésticos, cuando hoy en día, a duras penas, nos alcanza para medio comer? Y para colmo, estamos paralizados, sin poder trabajar”, declaró. Fajardo espera que los entes competentes puedan buscar una solución o, por lo menos, acudir al sector para verificar qué ocasiona tantas fallas de voltaje en esa zona, pues se quedarán sin ningún artefacto eléctrico, aseguró. Los problemas de electricidad afectan a todos los residentes del municipio Simón Rodríguez y sur de Anzoátegui. Incluso hay casos en comunidades que llevan meses sin luz por daños de transformadores y aún esperan una respuesta. Tal es el caso de la urbanización Los Cocales, en cuya calle Los Robles, 29 familias tienen 64 días sin luz. La vecina Tibisay Rondón explicó que después de un esfuerzo que hicieron los vecinos, cuentan con todos los repuestos que les pidió Corpoelec, pero hasta ahora la empresa no termina de conectarlos a la red. ",
647,"['DENUNCIA ALTO COSTO SERVICIO', 'DENUNCIA FALTA DEL SERVICIO']",https://elpitazo.net/gran-caracas/continuan-denuncias-vecinales-por-falta-de-agua-en-valles-del-tuy/,Continúan denuncias vecinales por falta de agua en Valles del Tuy,"20 mayo, 2020 5:04 pm",Rosanna Battistelli,,"Los vecinos se quejan porque mientras sufren las consecuencias de la sequía, existen botes de aguas en las comunidades que no son reparados por Hidrocapital ni los Gobiernos locales - Habitantes de los Valles del Tuy continúan denunciando la falta de agua en diferentes sectores de esta subregión mirandina; situación que les preocupa ya que les dificulta cumplir con las medidas sanitarias para enfrentar la pandemia de COVID-19.  Uno de los más afectados es el municipio Urdaneta, donde vecinos de Nueva Cúa y Quebrada de Cúa señalan que permanecen hasta dos semanas sin una gota de agua por tubería y, mientras tanto, en la calle El Limón de La Vega, cruce con Matadero, de Cúa, hay un bote por donde se pierden miles de litros de agua cada segundo, ante la mirada indiferente de Hidrocapital y la alcaldía.  «No se justifica que las comunidades estén sufriendo las consecuencias de la sequía y, por otro lado, se desperdicie este recurso que es tan vital para la ciudadanía; sobre todo en estos momentos cuando debemos cuidar la salud», indicó el vecino César Pérez, este 20 de mayo.  LEE TAMBIÉN   Explosión de subestación deja sin luz a parte de los Valles del Tuy  Entre tanto habitantes de Los Samanes de Charallave denunciaron que desde hace doce días no contaban con el servicio de agua continuo. «La bombeaban solo de 8:00 pm a 8:30 pm, pero hace dos días se vaciaron los tanques», indicó Leticia Oliveros, quien la tarde de este 20 de mayo, cuando manifestaba su queja a El Pitazo, fue informada de que el agua estaba llegando al conjunto residencial.  En la parroquia Cartanal del municipio Independencia tampoco hay agua por tubería. Algunas de estas comunidades son surtidas con cisternas públicas pero los camiones no se dan abasto para cubrir la demanda. Además, la falta de gasolina limita la movilidad de estos vehículos.  «Ayer bajamos con los pipotes desde nuestros edificios para que las cisternas del Gobierno los llenaran. El agua no estaba cristalina. Antes recibíamos agua por tubería y ahora estamos pasando trabajo», indicó Brayan Colmenares, residente de Los Bloques de Dos Lagunas.  Los habitantes de los Valles del Tuy coinciden en que pagar hoy en día una cisterna privada es imposible. Los cisterneros están cobrando al menos 20 dólares por 3.000 litros. «En estos momentos no estoy trabajando por la cuarentena, entonces ¿Cómo pago ese monto?, se preguntó Colmenares. ",
648,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/occidente/sectores-del-sur-del-lago-tienen-cinco-meses-sin-gas-domestico/,,"21 mayo, 2020 7:46 am",,,"Cocinar en leña o con artefactos eléctricos es la solución de quienes viven en estas zonas sin gas doméstico. Un cilindro puede costar hasta cinco salarios mínimos San Carlos del Zulia.- En los cinco municipios del eje Sur del Lago, el padecimiento de las familias es que no cuentan con gas doméstico, por lo que deben encender ramas de árboles secos en hornillas improvisadas o recurrir a artefactos eléctricos para preparar almuerzos y cenas. José Sánchez, quien reside en la zona sur de Santa Bárbara, en el municipio Colón, es padre de cuatro hijos y cada tarde busca troncos de leña en camellones para que su esposa cocine los alimentos. El miércoles 20 de mayo contó que en su sector llevan cinco meses sin comprar bombonas de gas doméstico. En esos sitios nadie provee el servicio: ni empresas ni dirigentes sociales. «Se olvidaron de nosotros; que cada quien resuelva como pueda», comenta el hombre, resignado a prender fuego para poder cocinar y comer. En una situación similar a la de José vive Mariela Campos, a quien el gas de la bombona se le terminó en marzo y debe encender un sartén eléctrico para cocinar arroz, granos y plátanos. «Termino una cosa y luego monto otra», dice la mujer, que vive en la parroquia San Carlos y solo puede cocinar cuando hay electricidad. Su reto diario es hacer arepas en una tostadora y a duras penas hace un sofrito para rellenarlas. LEE TAMBIÉN EN ZULIA FABRICAN COCINAS A GASOIL ANTE LA ESCASEZ DE GAS DOMÉSTICO A la falta de gas se le une el racionamiento eléctrico. Padecen hasta ocho horas sin luz y eso también los afecta para encender las hornillas. En medio de la crisis y la cuarentena social, se las ingenian para preparar la comida. Los consultados dijeron que los consejos comunales de sus comunidades dejaron de vender las bombonas y en consecuencia no tienen gas para las labores diarias. En el Sur del Lago, una bombona de 43 kilogramos cuesta 80.000 pesos colombianos, unos cuatro millones de bolívares y el equivalente a cinco salarios mínimos en Venezuela. «No nos alcanza para comprar comida, mucho menos para un cilindro bachaqueado», comentó José Sánchez. LEE TAMBIÉN CLAVES | NUNCA INSTALE UNA BOMBONA DE GAS DOMÉSTICO EN SU CARRO El Instituto Municipal del Gas, en Colón, informó el 20 de mayo a través de un boletín de prensa que se han distribuido en los municipios 4.600 cilindros de gas doméstico. El último lote que llegó a la jurisdicción fue de 1.300 cilindros, que fueron distribuidos en 12 sectores de las cinco parroquias. El resto de la población que no ha sido atendida sigue como José y Mariela, a la espera de un censo y de poder llenar sus bombonas, cuya reposición puede tardar entre tres y cinco meses, o quizás más. ",
649,['PROTESTA FALTA DEL SERVICIO'],https://elpitazo.net/occidente/zulia-manifestantes-queman-carro-de-funcionario-en-protesta-por-apagones/,Zulia | Manifestantes queman carro de funcionario en protesta por apagones,"21 mayo, 2020 9:20 am",Edwin Urdaneta,"etiquetas, apagones, Protestas, Zulia","Vecinos del sector Hermilo Ocando, en Encontrados, quemaron cauchos, un carro y una moto del jefe de Servicios Públicos de la Alcaldía de Catatumbo. Tenían 26 horas sin electricidad - Santa Bárbara de Zulia. – Después de pasar 26 horas consecutivas sin servicio eléctrico, los vecinos de los sectores Hermilo Ocando y Canaima en Encontrados, capital del municipio Catatumbo en el Sur del Lago, protestaron la noche del 20 de mayo con quema de cauchos, de un carro y de una moto. Los manifestantes comenzaron el reclamo con la quema de cauchos y el toque de cacerolas. Después desvalijaron y quemaron un vehículo y una moto que estaban en la residencia del director de Servicios Públicos de la Alcaldía del municipio Catatumbo, Eduardo Sánchez. Algunos vecinos contaron a El Pitazo que la manifestación la dispersaron con disparos y gases lacrimógenos. La represión se dio en la calle de Los Goajiros y quienes denuncian no quisieron dar sus nombres por temor a represalias. Los habitantes desconocen de dónde venían los proyectiles en medio del incendio que se generó por la quema del vehículo y de la moto. Cuentan que la mayoría corrió a resguardarse en sus casas. #Zulia | Vecinos de Encontrados, municipio Catatumbo este #20May desvalijaron el vehículo de un director de Servicios Públicos y lo incendiaron por estar más de un día #SinLuz – #21May -Vía @edwinurdanetae foto cortesía https://t.co/OIOOyz3QWJ pic.twitter.com/3sITVBD6ld «Estamos cansados de esta situación. Se supone que tenemos una pandemia y nos tienen sin luz, sin agua y sin gas. Los niños, abuelos y enfermos son los que más sufren y las autoridades no resuelven este problema. Te apuesto que el alcalde duerme con luz», contó un vecino en esa zona que pidió omitir su nombre. Le teme, además, a la presencia de grupos irregulares en esa jurisdicción fronteriza con Colombia, según señaló. LEE TAMBIÉN LARA | CIUDADANOS QUEMAN BASURA Y CAUCHOS EN PROTESTA POR LOS APAGONES En el Sur del Lago, los cortes de electricidad son de ocho horas en 15 circuitos eléctricos en cuatro de los cinco municipios de la subregión zuliana. El racionamiento se extiende por fallas adicionales que se suscitan en las comunidades. Principalmente, la falta de generación local hace que los pobladores de Catatumbo y Jesús María Semprún padezcan más horas sin servicio. En la subregión se habían registrado, desde el miércoles 6 de mayo, conatos de violencia. Así lo informaron trabajadores de la Corporación Eléctrica Nacional (Corpoelec). «Los tenemos vigilados, ya sabemos dónde viven y allá le vamos a caer», fue una de las advertencias que recibió uno de los supervisores de la Corporación Eléctrica Nacional (Corpoelec), en la población de El Moralito, el miércoles 6 de mayo, cuando fue a ejecutar operaciones para recuperar la carga que habían perdido por fallas en el Sistema Eléctrico Nacional (SEN). El trabajador se dirigía a la subestación ubicada en El Castillo, donde el fluido que llega conecta con la planta eléctrica Don Luis Zambrano de El Vigía, estado Mérida. En ese momento algunos vecinos lo acorralaron. Contó una fuente que al hombre le impidieron su paso en la vía principal que conduce hacia la planta y le dijeron que estaba vigilado. LEE TAMBIÉN LARA | FAES ALLANA URBANIZACIÓN SUCRE DE BARQUISIMETO TRAS PROTESTAS Ese día, el tumulto lo señalaba como responsable de dejarlos sin fluido eléctrico por hasta 12 horas, debido a las averías eléctricas del sistema interconectado, las cuales obedecen a saboteos, según la versión de funcionarios del Gobierno de Nicolás Maduro. Los conatos de violencia son constantes en la subregión zuliana y los trabajadores de la estatal eléctrica se exponen a señalamientos, amedrentamientos verbales y amenazas por parte de los habitantes. Otro trabajador de la estatal eléctrica en la zona Sur del Lago dijo que los vecinos no solo han amenazado a los técnicos, sino que los han acosado cuando cumplen sus labores. «Estas confrontaciones se han venido registrando en El Cruce, municipio Jesús María Semprún, específicamente por averías en el circuito Catatumbo donde la luz se va hasta 18 horas; también han amenazado al personal de Casigua El Cubo, Encontrados, El Guayabo, San Carlos y Santa Bárbara”. Reciben improperios y descalificativos, todo ocurre cuando quedan sin servicio. “Nosotros trabajamos y cumplimos con nuestras labores operativas», agregó el funcionario que reservó su identidad. ",
650,['PROTESTA FALTA DEL SERVICIO'],https://elpitazo.net/gran-caracas/vecinos-de-cinco-sectores-de-petare-protestan-por-fallas-en-servicios-publicos/,Vecinos de cinco sectores de Petare protestan por fallas en servicios públicos,"21 mayo, 2020 1:23 pm",Redacción El Pitazo,,"Los residentes salieron a las calles para exigir mejoras en los servicios públicos. El agua es una de sus principales preocupaciones - Vecinos de al menos cinco sectores de la parroquia Petare protestaron este 21 de mayo para denunciar las continuas fallas que presentan en los servicios públicos; situación que afecta su calidad de vida.  Los residentes de La Lira, Los Bloques, Casitas y Domingo Pacheco de La Dolorita salieron a las calles con pancartas en las que dejaban ver sus reclamos. Denunciaron que han tenido fallas en los servicios de agua, luz y gas doméstico.  LEE TAMBIÉN  Reportan que sectores de Caracas están sin luz este #21May  El La Dolorita los manifestantes contaron que llevan 11 años sin recibir agua a través de tuberías. Los vecinos aseguran que una vez al mes llevan cisternas que no alcanzan para abastecer a toda la comunidad y que trae un agua no apta para el consumo humano. Por su parte los residentes del barrio La Alcabala, en la carretera vieja Petare-Guarenas reportan que desde hace un mes el consejo comunal del sector exige el pago de 50.000 bolívares en efectivo por cada bombona, cuando el precio regular es de Bs. 20.000. Piden a las autoridades intervenir y evitar estos abusos.   Con información de Genesis Carrero Soto ",
651,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/gran-caracas/reportan-que-sectores-de-caracas-estan-sin-luz-este-21may/,Reportan que sectores de Caracas están sin luz este #21May,"21 mayo, 2020 9:15 am",Redacción El Pitazo,"etiquetas, #21May, Caracas, Sin luz","La noche de este miércoles hubo un fuerte bajón eléctrico, el cual fue reportado en regiones del país como Miranda, Carabobo, Zulia y el Distrito Capital. En algunas partes quedaron sin luz - Caracas.- Usuarios de Twitter de Caracas reportaron estar sin servicio eléctrico desde las 6:46 am de este jueves, 21 de mayo. Aseguran que cada vez que hay bajones de luz se quedan sin el servicio. LEE TAMBIÉN  Explosión de subestación deja sin luz a parte de los Valles del Tuy  Las zonas afectadas este jueves son Los Caobos, Las Palmas, La Florida y sectores de Sabana Grande. «Cada vez que hay inestabilidad de voltaje, nos quedamos sin servicio. No queremos seguir pasando por esa situación», se lee en un reporte de @CarolG_L. LEE TAMBIÉN  175 familias cumplen cuatro días sin luz en Ocumare del Tuy  La noche de este miércoles hubo un fuerte bajón de luz, el cual fue reportado en regiones del país como Miranda, Carabobo, Zulia y el Distrito Capital. #21May #SinLuz #Caracas @CarolG_L: ""Buenos días @CORPOELECinfo Otra Vez Los Caobos, Las Palmas, La Florida y sectores de Sabana Grande #SinLuz desde las 6:46 Cada vez que hay inestabilidad de voltaje, nos quedamos sin servicio. No queremos seguir pasando por esa situación"" Algunas zonas de Caracas permanecen sin luz desde el miércoles en la noche #21May – https://t.co/A3cvdfWkgH pic.twitter.com/zturk2lcr7 El bajón de luz (fluctuación) también a hizo presente en Charallave, Miranda. https://t.co/J1ei7RLtTK el corazón se me paraliza cada vez que hay un #Bajón , viene la angustia de que haya un nuevo #apagon #20Mayo Dios! Hasta cuando, #BajónDeLuz 11:50pm @ParqueCaiza Siento como mi alma crea un horrocrux después de cada bajón de luz #maracaibo Mientras tanto en ciudad gótica, tremendo bajón de luz nacional… Muchos estados quedaron sin luz, el Zulia como siempre entre ellos.  ",
652,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/los-llanos/23-dias-sin-electricidad-tiene-el-sector-la-marinera-en-portuguesa/,23 días sin electricidad tiene el sector La Marinera en Portuguesa,"21 mayo, 2020 9:42 am",Mariangel Moro Colmenárez,"etiquetas, Crisis eléctrica, La Marinera, Portuguesa","Los vecinos manifiestan que, pese a la denuncia del estallido de un transformador, ningún ente del Estado se ha abocado a solventar el problema que afecta a 90 familias del sector La Marinera de Píritu, municipio Esteller - Acarigua.- 23 días sin electricidad y sin agua cumplen, este jueves 21 de mayo, 90 familias del sector La Marinera en Píritu, población de Portuguesa, debido a que en la localidad se surte por bombas hidroneumáticas que, ante la falta de energía eléctrica, quedaron fuera de funcionamiento. Ni la Alcaldía de municipio Esteller ni otro ente gubernamentales del estado se ha encargado de reponer el transformador que estalló en la barriada y que afectó principalmente las calles 1, 2 y 3. Desde hace más de tres semanas, quienes habitan en esta comunidad han dormido en medio de la oscuridad y pasado el día en el inclemente calor y mosquitos, propios de la época, lo que afecta a ancianos y niños. La temperatura en el estado Portuguesa sobrepasa los 35° grados.  LEE TAMBIÉN ZULIA | PLANTA CASIGUA TIENE 10 MESES SIN GENERAR ELECTRICIDAD  Las amas de casa, desde sectores vecinos, han tenido que cargar tobos de agua para realizar las labores y el aseo diarios, según explicó María Graterol, lugareña.  La denunciante precisó que la carencia del servicio eléctrico se debe a que un transformador estalló dos horas después de haber sido instalado por personal de la alcaldía, en un poste de electricidad de la barriada.  Precisó que se trataba de un aparato que había sido repotenciado. «Sustituyeron un transformador averiado por otro reconstruido, y este último estalló a las dos horas de estar en el poste. Primero comenzó a botar el aceite y luego echó humo», comentó la denunciante. LEE TAMBIÉN FALLAS DE ELECTRICIDAD E INTERNET CONVIERTE CLASES VIRTUALES EN UN RETO EN VENEZUELA «Nos hemos cansado de ir a hablar con la alcaldesa -Lucidia Ruiz- para solicitarle que haga algo porque ya no aguantamos, y nos dice que debemos esperar, que están gestionando un transformador, pero pasan los días y los que padecemos esta situación somos nosotros. Ya no sabemos qué hacer», dijo Graterol. Los vecinos ya habían denunciado que producto de la falla eléctrica también se han visto en la obligación de cocinar a leña, puesto que muchos estaban haciéndolo en cocinas eléctricas, porque en la barrida no hay distribución de gas desde hace meses. ",
653,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/los-llanos/ganaderos-de-barinas-llevan-15-dias-sin-surtir-combustible/,Ganaderos de Barinas llevan 15 días sin surtir combustible,"22 mayo, 2020 7:26 am",Marieva Fermín,"etiquetas, Barinas, Crisis de gasolina, Ganaderos","El presidente de la Asociación de Ganaderos de Socopó, Wadin Guerrero, advirtió que en pocos días disminuirá considerablemente el arrime de leche, queso y carne, si las autoridades locales no resuelven los requerimientos del sector - Barinas.- El presidente de la Asociación de Ganaderos de Socopó (Asogaso), Wadin Guerrero, denunció, la tarde del jueves 21 de mayo, que por la falta de suministro de combustible, los productores del municipio Antonio José de Sucre disminuirán considerablemente el arrime de carne, leche y queso a los centros de distribución. Guerrero, quien además integra el directorio de la Federación Nacional de Ganaderos (Fedenaga), señaló que los productores de ese municipio del eje andino del estado Barinas tienen 15 días sin surtir combustible y eso afecta la productividad de las fincas.  «El ganado está sin agua por falta de electricidad y combustible. En pocos días disminuirá considerablemente el arrime de leche, queso y carne», publicó el martes 19 de mayo en su cuenta de Twitter @WadinGuerrero. En conversación telefónica con El Pitazo explicó que en el municipio existen tres organizaciones de productores: Red de Maiceros, afectos al proceso, integrado por 350 personas que, en el pasado, recibían créditos del gobierno; ahora solo 50 trabajan en sus unidades, pero todos reciben gasolina. LEE TAMBIÉN ¿POR QUÉ VENEZUELA, RICA EN PETRÓLEO, SUFRE UNA GRAVE ESCASEZ DE GASOLINA? Otro grupo lo conforman los ganaderos. Ahí hay 400 afiliados, de los cuales Asogaso asiste a 180 productores a través de WhatsApp, y un tercer grupo, del que se desconoce la cantidad y, según la alcaldía es el más numeroso, integrado por productores independientes. De acuerdo con Guerrero, el tema es que al gremio que él representa no lo atienden y escasamente, una vez cada 15 días, les surten de 40 litros a quienes llegan primero y a los rezagados les surten 30 litros de gasolina. Dijo que no se expica cómo si la gandola deposita 30.000 litros de combustible, en apenas cinco horas se agota el carburante y queda más de la mitad de los productores sin combustible. «Ahora resulta que en el municipio hay más médicos que productores agrícolas», ironizó. El vocero del sector pidió a las autoridades a las que le compete que organicen la distribución del hidrocarburo de manera más equitativa, porque, hasta ahora, «la administración del combustible es un completo desastre», precisó. ",
